Stock,yr,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Isurus.oxyrinchus,1998,1.48632440683983,0.415822044430637,1.48632440683983,0.415822044430637
Isurus.oxyrinchus,1999,1.1824051931411,0.373359111655547,1.1824051931411,0.373359111655547
Isurus.oxyrinchus,2000,1.05856109558498,0.333631571664067,1.05856109558498,0.333631571664067
Isurus.oxyrinchus,2001,1.11219195140989,0.635087138644999,1.11219195140989,0.635087138644999
Isurus.oxyrinchus,2002,0.762906485360915,0.231463101179023,0.762906485360915,0.231463101179023
Isurus.oxyrinchus,2003,0.92981017246791,0.189914787168367,0.92981017246791,0.189914787168367
Isurus.oxyrinchus,2004,2.5664531331757,1.13528181326261,2.5664531331757,1.13528181326261
Isurus.oxyrinchus,2005,2.32732672323178,0.644933065741254,2.32732672323178,0.644933065741254
Isurus.oxyrinchus,2006,1.35080264028677,0.58826591750059,1.35080264028677,0.58826591750059
Isurus.oxyrinchus,2007,0.554954974996372,0.159098223249895,0.554954974996372,0.159098223249895
Isurus.oxyrinchus,2008,0.818343049962096,0.215783223208659,0.818343049962096,0.215783223208659
Isurus.oxyrinchus,2009,2.69181017982486,0.951210521400647,2.69181017982486,0.951210521400647
Isurus.oxyrinchus,2010,3.97214680978215,0.733519606956577,3.97214680978215,0.733519606956577
Isurus.oxyrinchus,2011,4.47123419834127,0.651642798707821,4.47123419834127,0.651642798707821
Isurus.oxyrinchus,2012,3.94307914192401,0.492617987417743,3.94307914192401,0.492617987417743
Isurus.oxyrinchus,2013,3.34282520020317,0.528249879773831,3.34282520020317,0.528249879773831
Isurus.oxyrinchus,2014,2.68584092738088,0.460225657624471,2.68584092738088,0.460225657624471
Isurus.oxyrinchus,2015,2.25624812647809,0.58698564313115,2.25624812647809,0.58698564313115
Isurus.oxyrinchus,2016,1.6272216986784,0.813893557749282,1.6272216986784,0.813893557749282
Isurus.oxyrinchus,2017,1.18188729963741,1.49409085845495,1.18188729963741,1.49409085845495
Isurus.oxyrinchus,2018,0.807610612351462,2.1865079322952,0.807610612351462,2.1865079322952
Acipenser.stellatus,1996,1.53807902078555,1.27830107406147,1.53807902078555,1.27830107406147
Acipenser.stellatus,1997,3.33470473722716,1.60501091701393,3.33470473722716,1.60501091701393
Acipenser.stellatus,1998,2.24731922623047,0.631855663036477,2.24731922623047,0.631855663036477
Acipenser.stellatus,1999,1.66606720902373,0.721173011166636,1.66606720902373,0.721173011166636
Acipenser.stellatus,2000,1.04206223693535,0.524101790813663,1.04206223693535,0.524101790813663
Acipenser.stellatus,2001,0.70517964892103,0.464687276797689,0.70517964892103,0.464687276797689
Acipenser.stellatus,2002,0.645881532304413,0.845583372802956,0.645881532304413,0.845583372802956
Acipenser.stellatus,2003,0.387813909206139,0.281653995151993,0.387813909206139,0.281653995151993
Acipenser.stellatus,2004,0.501485177333743,0.653435087458597,0.501485177333743,0.653435087458597
Acipenser.stellatus,2005,0.565008390459123,0.579970167246519,0.565008390459123,0.579970167246519
Acipenser.stellatus,2006,0.642367626328666,0.170041783593145,0.642367626328666,0.170041783593145
Anguilla.anguilla,1951,1.45063530750534,0.105772093312284,1.45063530750534,0.105772093312284
Anguilla.anguilla,1952,1.57773443663292,0.129668406837001,1.57773443663292,0.129668406837001
Anguilla.anguilla,1953,1.32595086582446,0.135004642006474,1.32595086582446,0.135004642006474
Anguilla.anguilla,1954,1.15247496659634,0.133136716679148,1.15247496659634,0.133136716679148
Anguilla.anguilla,1955,1.15988820230553,0.132285795133151,1.15988820230553,0.132285795133151
Anguilla.anguilla,1956,1.89253637608534,0.216199079072115,1.89253637608534,0.216199079072115
Anguilla.anguilla,1957,2.34119918157869,0.17476711287086,2.34119918157869,0.17476711287086
Anguilla.anguilla,1958,2.84896885304362,0.152594651923606,2.84896885304362,0.152594651923606
Anguilla.anguilla,1959,3.43232993628061,0.163912375899774,3.43232993628061,0.163912375899774
Anguilla.anguilla,1960,3.76173547069432,0.176751532720079,3.76173547069432,0.176751532720079
Anguilla.anguilla,1961,3.56789837190767,0.18635410564601,3.56789837190767,0.18635410564601
Anguilla.anguilla,1962,4.80908332430269,0.154210444418535,4.80908332430269,0.154210444418535
Anguilla.anguilla,1963,5.33470528386609,0.14380994351421,5.33470528386609,0.14380994351421
Anguilla.anguilla,1964,5.33596194203118,0.148568611058577,5.33596194203118,0.148568611058577
Anguilla.anguilla,1965,4.75421562415644,0.172127077931064,4.75421562415644,0.172127077931064
Anguilla.anguilla,1966,4.23110816897923,0.163187815439505,4.23110816897923,0.163187815439505
Anguilla.anguilla,1967,4.50543602230475,0.198659487197905,4.50543602230475,0.198659487197905
Anguilla.anguilla,1968,4.57085375186516,0.184626784820485,4.57085375186516,0.184626784820485
