"","variable","year","mean","sd","lower","upper"
"1","b_t",2005,240.209105929708,538.807526806878,71.1297999966581,516.164848618895
"2","b_t",2006,246.783844668744,634.288366715902,76.1222321545267,586.657295440666
"3","b_t",2007,198.501463381935,518.806855457953,51.3309307446294,479.666040409145
"4","b_t",2008,196.52486237913,584.129307728121,45.6128076964475,497.303727216871
"5","b_t",2009,154.402462672579,412.529236432058,36.3748425168077,394.402085602936
"6","b_t",2010,111.45218509547,391.151768787626,25.1504613279321,258.361114365429
"7","b_t",2011,90.8525297082413,329.576401907208,23.0058045510598,230.187808027836
"8","b_t",2012,55.4842719696496,165.186340541238,15.2049931835621,146.132201483938
"9","b_t",2013,40.7685920599684,120.800037495485,10.6236027724576,106.349283255649
"10","b_t",2014,50.6027631201062,160.080410546061,10.6920180545156,118.857654514968
"11","b_t",2015,68.2262770212327,216.064208768824,19.6011662956304,152.437236411608
"12","b_t",2016,90.5534765002031,286.637556664612,21.8576571800854,219.594446172752
"13","b_t",2017,109.305538325001,324.158235441307,26.6868540380049,260.056237082827
"14","b_t",2018,125.580580276704,311.264938017537,32.7639897380819,278.574293029012
"15","bmsy",2005,155.103896215446,341.213666624066,47.737097032726,337.440901071875
"16","ck",2005,0.261423785041453,0.121701224616454,0.0666783438416706,0.471331551960968
"17","ck",2006,0.226567280369259,0.105474394667594,0.0577878979961145,0.408487345032839
"18","ck",2007,0.191710775697066,0.0892475647187333,0.0488974521505585,0.34564313810471
"19","ck",2008,0.197520193142431,0.0919520363768767,0.0503791931248178,0.356117172592731
"20","ck",2009,0.156854271024872,0.0730207347698727,0.0400070063050024,0.282798931176581
"21","ck",2010,0.104569514016581,0.0486804898465818,0.0266713375366683,0.188532620784387
"22","ck",2011,0.104569514016581,0.0486804898465818,0.0266713375366683,0.188532620784387
"23","ck",2012,0.046475339562925,0.0216357732651475,0.0118539277940748,0.0837922759041721
"24","ck",2013,0.0232376697814625,0.0108178866325737,0.00592696389703739,0.041896137952086
"25","ck",2014,0.0406659221175594,0.018931301607004,0.0103721868198154,0.0733182414161506
"26","ck",2015,0.0639035918990219,0.0297491882395778,0.0162991507168528,0.115214379368237
"27","ck",2016,0.0697130093443875,0.0324536598977212,0.0177808916911122,0.125688413856258
"28","ck",2017,0.0580941744536563,0.0270447165814343,0.0148174097425935,0.104740344880215
"29","ck",2018,0.046475339562925,0.0216357732651475,0.0118539277940748,0.0837922759041721
"30","crashed",2005,0,0,0,0
"31","delta",2005,100,0,100,100
"32","dep_t",2005,0.774449925039795,0.0701835696556911,0.66575159248893,0.893473414724425
